[2019-11-05:08:43:08]	id_facture='22411' AND id_facture='22411' AND  migcms_deleted != 'y' 
[2019-11-05:08:43:14]	id_facture='22411' AND id_facture='22411' AND  migcms_deleted != 'y' 
[2019-11-05:08:43:18]	commande_id = '22411' AND commande_id = '22411' AND  migcms_deleted != 'y' 
[2019-11-05:08:43:36]	commande_id = '22411' AND commande_id = '22411' AND  migcms_deleted != 'y' 
[2019-11-05:08:44:00]	commande_id = '22411' AND commande_id = '22411' AND  migcms_deleted != 'y' 
[2019-11-05:08:45:01]	validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:45:08]	 (  LOWER(id) LIKE '%20191720%'  OR  LOWER(adresse_rue) LIKE '%20191720%'  OR  LOWER(adresse_numero) LIKE '%20191720%'  OR  LOWER(adresse_ville) LIKE '%20191720%'  OR  LOWER(lastname) LIKE '%20191720%'  OR  LOWER(firstname) LIKE '%20191720%'  OR  LOWER(city) LIKE '%20191720%'  OR  LOWER(email) LIKE '%20191720%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191720%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191720%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191720%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%20191720%'  OR  LOWER(facture_prenom) LIKE '%20191720%'  OR  LOWER(facture_societe_tva) LIKE '%20191720%'  OR  LOWER(facture_city) LIKE '%20191720%'  OR  LOWER(facture_country) LIKE '%20191720%'  OR  LOWER(facture_email) LIKE '%20191720%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%20191720%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191720%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%20191720%'  OR  LOWER(numero_facture) LIKE '%20191720%'  OR  LOWER(statut) LIKE '%20191720%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%20191720%' ) OR  LOWER(delai_autre) LIKE '%20191720%'  OR  LOWER(reference) LIKE '%20191720%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191720%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%20191720%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:45:13]	id_facture='22479' AND id_facture='22479' AND  migcms_deleted != 'y' 
[2019-11-05:08:45:20]	id_facture='22479' AND id_facture='22479' AND  migcms_deleted != 'y' 
[2019-11-05:08:45:31]	 (  LOWER(id) LIKE '%20190240%'  OR  LOWER(adresse_rue) LIKE '%20190240%'  OR  LOWER(adresse_numero) LIKE '%20190240%'  OR  LOWER(adresse_ville) LIKE '%20190240%'  OR  LOWER(lastname) LIKE '%20190240%'  OR  LOWER(firstname) LIKE '%20190240%'  OR  LOWER(city) LIKE '%20190240%'  OR  LOWER(email) LIKE '%20190240%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20190240%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20190240%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%20190240%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%20190240%'  OR  LOWER(facture_prenom) LIKE '%20190240%'  OR  LOWER(facture_societe_tva) LIKE '%20190240%'  OR  LOWER(facture_city) LIKE '%20190240%'  OR  LOWER(facture_country) LIKE '%20190240%'  OR  LOWER(facture_email) LIKE '%20190240%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%20190240%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%20190240%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%20190240%'  OR  LOWER(numero_facture) LIKE '%20190240%'  OR  LOWER(statut) LIKE '%20190240%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%20190240%' ) OR  LOWER(delai_autre) LIKE '%20190240%'  OR  LOWER(reference) LIKE '%20190240%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%20190240%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%20190240%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:45:37]	id_facture='17180' AND id_facture='17180' AND  migcms_deleted != 'y' 
[2019-11-05:08:45:43]	id_facture='17180' AND id_facture='17180' AND  migcms_deleted != 'y' 
[2019-11-05:08:46:30]	 (  LOWER(id) LIKE '%20191747%'  OR  LOWER(adresse_rue) LIKE '%20191747%'  OR  LOWER(adresse_numero) LIKE '%20191747%'  OR  LOWER(adresse_ville) LIKE '%20191747%'  OR  LOWER(lastname) LIKE '%20191747%'  OR  LOWER(firstname) LIKE '%20191747%'  OR  LOWER(city) LIKE '%20191747%'  OR  LOWER(email) LIKE '%20191747%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191747%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191747%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191747%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%20191747%'  OR  LOWER(facture_prenom) LIKE '%20191747%'  OR  LOWER(facture_societe_tva) LIKE '%20191747%'  OR  LOWER(facture_city) LIKE '%20191747%'  OR  LOWER(facture_country) LIKE '%20191747%'  OR  LOWER(facture_email) LIKE '%20191747%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%20191747%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191747%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%20191747%'  OR  LOWER(numero_facture) LIKE '%20191747%'  OR  LOWER(statut) LIKE '%20191747%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%20191747%' ) OR  LOWER(delai_autre) LIKE '%20191747%'  OR  LOWER(reference) LIKE '%20191747%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191747%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%20191747%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:46:33]	id_facture='22527' AND id_facture='22527' AND  migcms_deleted != 'y' 
[2019-11-05:08:46:41]	id_facture='22527' AND id_facture='22527' AND  migcms_deleted != 'y' 
[2019-11-05:08:46:50]	 (  LOWER(id) LIKE '%20191583%'  OR  LOWER(adresse_rue) LIKE '%20191583%'  OR  LOWER(adresse_numero) LIKE '%20191583%'  OR  LOWER(adresse_ville) LIKE '%20191583%'  OR  LOWER(lastname) LIKE '%20191583%'  OR  LOWER(firstname) LIKE '%20191583%'  OR  LOWER(city) LIKE '%20191583%'  OR  LOWER(email) LIKE '%20191583%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191583%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191583%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191583%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%20191583%'  OR  LOWER(facture_prenom) LIKE '%20191583%'  OR  LOWER(facture_societe_tva) LIKE '%20191583%'  OR  LOWER(facture_city) LIKE '%20191583%'  OR  LOWER(facture_country) LIKE '%20191583%'  OR  LOWER(facture_email) LIKE '%20191583%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%20191583%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191583%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%20191583%'  OR  LOWER(numero_facture) LIKE '%20191583%'  OR  LOWER(statut) LIKE '%20191583%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%20191583%' ) OR  LOWER(delai_autre) LIKE '%20191583%'  OR  LOWER(reference) LIKE '%20191583%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191583%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%20191583%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:46:53]	id_facture='21771' AND id_facture='21771' AND  migcms_deleted != 'y' 
[2019-11-05:08:46:59]	id_facture='21771' AND id_facture='21771' AND  migcms_deleted != 'y' 
[2019-11-05:08:47:03]	commande_id = '21771' AND commande_id = '21771' AND  migcms_deleted != 'y' 
[2019-11-05:08:47:14]	commande_id = '21771' AND commande_id = '21771' AND  migcms_deleted != 'y' 
[2019-11-05:08:47:37]	validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:47:44]	 (  LOWER(id) LIKE '%20191357%'  OR  LOWER(adresse_rue) LIKE '%20191357%'  OR  LOWER(adresse_numero) LIKE '%20191357%'  OR  LOWER(adresse_ville) LIKE '%20191357%'  OR  LOWER(lastname) LIKE '%20191357%'  OR  LOWER(firstname) LIKE '%20191357%'  OR  LOWER(city) LIKE '%20191357%'  OR  LOWER(email) LIKE '%20191357%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191357%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191357%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191357%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%20191357%'  OR  LOWER(facture_prenom) LIKE '%20191357%'  OR  LOWER(facture_societe_tva) LIKE '%20191357%'  OR  LOWER(facture_city) LIKE '%20191357%'  OR  LOWER(facture_country) LIKE '%20191357%'  OR  LOWER(facture_email) LIKE '%20191357%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%20191357%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191357%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%20191357%'  OR  LOWER(numero_facture) LIKE '%20191357%'  OR  LOWER(statut) LIKE '%20191357%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%20191357%' ) OR  LOWER(delai_autre) LIKE '%20191357%'  OR  LOWER(reference) LIKE '%20191357%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191357%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%20191357%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:47:49]	id_facture='21222' AND id_facture='21222' AND  migcms_deleted != 'y' 
[2019-11-05:08:47:56]	id_facture='21222' AND id_facture='21222' AND  migcms_deleted != 'y' 
[2019-11-05:08:48:01]	commande_id = '21222' AND commande_id = '21222' AND  migcms_deleted != 'y' 
[2019-11-05:08:48:15]	commande_id = '21222' AND commande_id = '21222' AND  migcms_deleted != 'y' 
[2019-11-05:08:48:29]	commande_id = '21222' AND commande_id = '21222' AND  migcms_deleted != 'y' 
[2019-11-05:08:48:40]	commande_id = '21222' AND commande_id = '21222' AND  migcms_deleted != 'y' 
[2019-11-05:08:49:22]	validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:49:31]	 (  LOWER(id) LIKE '%20191251%'  OR  LOWER(adresse_rue) LIKE '%20191251%'  OR  LOWER(adresse_numero) LIKE '%20191251%'  OR  LOWER(adresse_ville) LIKE '%20191251%'  OR  LOWER(lastname) LIKE '%20191251%'  OR  LOWER(firstname) LIKE '%20191251%'  OR  LOWER(city) LIKE '%20191251%'  OR  LOWER(email) LIKE '%20191251%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191251%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191251%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191251%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%20191251%'  OR  LOWER(facture_prenom) LIKE '%20191251%'  OR  LOWER(facture_societe_tva) LIKE '%20191251%'  OR  LOWER(facture_city) LIKE '%20191251%'  OR  LOWER(facture_country) LIKE '%20191251%'  OR  LOWER(facture_email) LIKE '%20191251%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%20191251%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191251%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%20191251%'  OR  LOWER(numero_facture) LIKE '%20191251%'  OR  LOWER(statut) LIKE '%20191251%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%20191251%' ) OR  LOWER(delai_autre) LIKE '%20191251%'  OR  LOWER(reference) LIKE '%20191251%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191251%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%20191251%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:49:36]	id_facture='20871' AND id_facture='20871' AND  migcms_deleted != 'y' 
[2019-11-05:08:49:41]	id_facture='20871' AND id_facture='20871' AND  migcms_deleted != 'y' 
[2019-11-05:08:49:50]	 (  LOWER(id) LIKE '%20191250%'  OR  LOWER(adresse_rue) LIKE '%20191250%'  OR  LOWER(adresse_numero) LIKE '%20191250%'  OR  LOWER(adresse_ville) LIKE '%20191250%'  OR  LOWER(lastname) LIKE '%20191250%'  OR  LOWER(firstname) LIKE '%20191250%'  OR  LOWER(city) LIKE '%20191250%'  OR  LOWER(email) LIKE '%20191250%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191250%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191250%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191250%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%20191250%'  OR  LOWER(facture_prenom) LIKE '%20191250%'  OR  LOWER(facture_societe_tva) LIKE '%20191250%'  OR  LOWER(facture_city) LIKE '%20191250%'  OR  LOWER(facture_country) LIKE '%20191250%'  OR  LOWER(facture_email) LIKE '%20191250%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%20191250%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191250%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%20191250%'  OR  LOWER(numero_facture) LIKE '%20191250%'  OR  LOWER(statut) LIKE '%20191250%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%20191250%' ) OR  LOWER(delai_autre) LIKE '%20191250%'  OR  LOWER(reference) LIKE '%20191250%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191250%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%20191250%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:49:52]	id_facture='20870' AND id_facture='20870' AND  migcms_deleted != 'y' 
[2019-11-05:08:49:58]	id_facture='20870' AND id_facture='20870' AND  migcms_deleted != 'y' 
[2019-11-05:08:50:10]	 (  LOWER(id) LIKE '%20191249%'  OR  LOWER(adresse_rue) LIKE '%20191249%'  OR  LOWER(adresse_numero) LIKE '%20191249%'  OR  LOWER(adresse_ville) LIKE '%20191249%'  OR  LOWER(lastname) LIKE '%20191249%'  OR  LOWER(firstname) LIKE '%20191249%'  OR  LOWER(city) LIKE '%20191249%'  OR  LOWER(email) LIKE '%20191249%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191249%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191249%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191249%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%20191249%'  OR  LOWER(facture_prenom) LIKE '%20191249%'  OR  LOWER(facture_societe_tva) LIKE '%20191249%'  OR  LOWER(facture_city) LIKE '%20191249%'  OR  LOWER(facture_country) LIKE '%20191249%'  OR  LOWER(facture_email) LIKE '%20191249%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%20191249%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191249%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%20191249%'  OR  LOWER(numero_facture) LIKE '%20191249%'  OR  LOWER(statut) LIKE '%20191249%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%20191249%' ) OR  LOWER(delai_autre) LIKE '%20191249%'  OR  LOWER(reference) LIKE '%20191249%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191249%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%20191249%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:50:13]	id_facture='20869' AND id_facture='20869' AND  migcms_deleted != 'y' 
[2019-11-05:08:50:20]	id_facture='20869' AND id_facture='20869' AND  migcms_deleted != 'y' 
[2019-11-05:08:50:31]	 (  LOWER(id) LIKE '%20191535%'  OR  LOWER(adresse_rue) LIKE '%20191535%'  OR  LOWER(adresse_numero) LIKE '%20191535%'  OR  LOWER(adresse_ville) LIKE '%20191535%'  OR  LOWER(lastname) LIKE '%20191535%'  OR  LOWER(firstname) LIKE '%20191535%'  OR  LOWER(city) LIKE '%20191535%'  OR  LOWER(email) LIKE '%20191535%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191535%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191535%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191535%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%20191535%'  OR  LOWER(facture_prenom) LIKE '%20191535%'  OR  LOWER(facture_societe_tva) LIKE '%20191535%'  OR  LOWER(facture_city) LIKE '%20191535%'  OR  LOWER(facture_country) LIKE '%20191535%'  OR  LOWER(facture_email) LIKE '%20191535%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%20191535%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191535%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%20191535%'  OR  LOWER(numero_facture) LIKE '%20191535%'  OR  LOWER(statut) LIKE '%20191535%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%20191535%' ) OR  LOWER(delai_autre) LIKE '%20191535%'  OR  LOWER(reference) LIKE '%20191535%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191535%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%20191535%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:50:35]	id_facture='21722' AND id_facture='21722' AND  migcms_deleted != 'y' 
[2019-11-05:08:50:41]	id_facture='21722' AND id_facture='21722' AND  migcms_deleted != 'y' 
[2019-11-05:08:50:50]	 (  LOWER(id) LIKE '%20191719%'  OR  LOWER(adresse_rue) LIKE '%20191719%'  OR  LOWER(adresse_numero) LIKE '%20191719%'  OR  LOWER(adresse_ville) LIKE '%20191719%'  OR  LOWER(lastname) LIKE '%20191719%'  OR  LOWER(firstname) LIKE '%20191719%'  OR  LOWER(city) LIKE '%20191719%'  OR  LOWER(email) LIKE '%20191719%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191719%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%20191719%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191719%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%20191719%'  OR  LOWER(facture_prenom) LIKE '%20191719%'  OR  LOWER(facture_societe_tva) LIKE '%20191719%'  OR  LOWER(facture_city) LIKE '%20191719%'  OR  LOWER(facture_country) LIKE '%20191719%'  OR  LOWER(facture_email) LIKE '%20191719%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%20191719%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191719%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%20191719%'  OR  LOWER(numero_facture) LIKE '%20191719%'  OR  LOWER(statut) LIKE '%20191719%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%20191719%' ) OR  LOWER(delai_autre) LIKE '%20191719%'  OR  LOWER(reference) LIKE '%20191719%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%20191719%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%20191719%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:08:50:54]	id_facture='22478' AND id_facture='22478' AND  migcms_deleted != 'y' 
[2019-11-05:08:51:01]	id_facture='22478' AND id_facture='22478' AND  migcms_deleted != 'y' 
